Picture ID,Scene Type,General Description,Object,Category,Count,Function/Role,Material,Spatial Position,Depth - Horizontal - Vertical,Interaction,Notes,Qualitative Description
SK-A-2555.jpg,,,bowl,container,1,"holding, serving",ceramic,midground ,,active ,,
SK-A-2555.jpg,,,shovel,tool,1,"dig, fire","metal, wood ",right background ,,passive ,currently unused ,
SK-A- 2562.jpg,Interior / Social ,Two men conversing in a workspace ,person,human ,2,"domestic interaction, working",human,left midground ,,active ,,
SK-A- 2562.jpg,,,window,opening,3,"light source, architectural structure","glass, wood, metal ",left foreground,,passive ,,
SK-A- 2562.jpg,,,birdcage,domestic object ,2,cage,"wood, metal ",left midground ,,passive ,,
SK-A- 2562.jpg,,,vase,container,1,"holding, decorative",glass,left midground ,,passive ,,
SK-A- 2562.jpg,,,map,document,1,"knowledge, decorative",paper,left midground ,,passive ,,
SK-A- 2562.jpg,,,spinning wheel,tool ,1,"textile production, craft activity, textile tool","wood, metal ",left foreground,,active ,,
SK-A- 2562.jpg,,,loom,tool ,1,"textile weaving, craft activity","wood, textile ",midground,,passive ,,
SK-A- 2562.jpg,,,stool,furniture ,1,"seating, surface",wood,foreground,,passive ,,
SK-A- 2562.jpg,,,broom,tool,2,"cleaning tool, cleaning","wood, animal ",foreground,,passive ,,
SK-A- 2562.jpg,,,bucket,container,2,"holding, storage","wood, metal ",right foreground ,,passive ,,
SK-A- 2562.jpg,,,chair,furniture ,1,"seating, decorative","wood, wood ",midground,,passive ,,
SK-A- 2562.jpg,,,basket,container,1,"storage, holding",wood,right midground,,passive ,holding cloth/laundry,
SK-A- 2562.jpg,,,cradle,furniture ,1,sleeping,wood,right midground,,passive ,,
SK-A- 2562.jpg,,,spatula,tool ,1,"cooking, craft activity",wood,right midground,,passive ,,
SK-A- 2562.jpg,,,cabinet,furniture ,1,"storage, display storage",wood ,background,,passive ,,
SK-A- 2562.jpg,,,plate,domestic object ,1,"serving, decorative",ceramic ,midground,,passive ,,
SK-A- 2562.jpg,,,shelf,furniture ,1,storage,wood ,left background ,,passive ,,
SK-A-2568.jpg,Interior / Social ,"A group of people drinking, singing, and dancing ",person,human ,8,"domestic interaction, working",human,foreground ,,active ,,
SK-A-2568.jpg,,,barrel,container,2,"storage, seating","wood, metal ",midground ,,active ,,
SK-A-2568.jpg,,,cup,container,1,drinking,glass,right foreground,,active ,,
SK-A-2568.jpg,,,violin,instrument ,1,music performance,"wood, textile",midground,,active ,,
SK-A-2568.jpg,,,bench,furniture ,1,seating,wood ,background,,active,,
SK-A-2568.jpg,,,vase,container,1,"holding, decorative",ceramic,foreground,,passive ,,
SK-A-2568.jpg,,,wooden floor,structural element,1,architectural structure,wood,foreground,,passive ,,
SK-A-2568.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone,foreground,,passive ,,
SK-A-2573.jpg,Domestic,People seated around a room with object scattered around ,person,human ,3,"domestic interaction, working",human,foreground & background ,,active,Man seems to be getting his boots cleaned by the boy,
SK-A-2573.jpg,,,dog,animal ,1,domestic companion,organic,midground,,passive ,,
SK-A-2573.jpg,,,pot,container,1,"storage, cooking",ceramic,right midground,,passive ,,
SK-A-2573.jpg,,,pipe,domestic object,1,"smoking, leisure",ceramic,foreground,,active ,,
SK-A-2573.jpg,,,hat,clothing,1,"clothing, cloting",textile ,right midground,,passive ,,
SK-A-2573.jpg,,,coat,clothing,1,"clothing, clothign",textile ,right midground,,passive ,,
SK-A-2573.jpg,,,cloth,tool,3,"covering, cleaning",textile ,right midground,,,,
SK-A-2573.jpg,,,basket,container,1,"storage, holding",wood,right midground,,passive ,,
SK-A-2573.jpg,,,bed,furniture ,1,"sleeping, seating",wood ,background ,,active ,,
SK-A-2573.jpg,,,stool,furniture ,1,"seating, surface",wood ,left midground ,,active ,"Mans leg is resting on the stool, which is partially covered by the boys body ",
SK-A-2573.jpg,,,chest,container,1,storage,"wood, textile ",background,,active ,,
SK-A-2574.jpg,Interior / Social ,Young men sitting around a game of chess ,person,human ,6,"domestic interaction, working",human,foreground & background ,,active,The young men are well-dressed,
SK-A-2574.jpg,,,stool,furniture ,2,"seating, surface","wood, textile ",foreground,,active,,
SK-A-2574.jpg,,,board,domestic object ,1,"domestic interaction, calculating, writing, cutting",wood,midground,,active ,,
SK-A-2574.jpg,,,papers,document ,1,"knowledge, reading, music reference, writing",paper,right midground,,passive ,,
SK-A-2836.jpg,Interior / Social ,A family gathered around a table ,person,human ,6,"domestic interaction, working",human,foreground,,active ,,
SK-A-2836.jpg,,,chair,furniture ,2,"seating, decorative","wood, textile ",midground,,active ,,
SK-A-2836.jpg,,,table,furniture ,1,"surface, writing",unknown ,midground,,active ,Child is holding onto table ,
SK-A-2836.jpg,,,cloth,tool,1,"covering, cleaning",textile ,midground,,active?,,
SK-A-2836.jpg,,,globe,domestic object ,1,"knowledge, decorative",wood,midground,,passive ,,
SK-A-2836.jpg,,,papers,document ,1,"knowledge, reading, music reference, writing",paper,midground,,passive ,,
SK-A-2836.jpg,,,book (stacked),document ,1,"knowledge, storage, studying","paper, textile ",midground,,passive ,,
SK-A-2836.jpg,,,archway,opening,1,"architectural structure, enter/exit",stone ,right background ,,passive ,,
SK-A-2836.jpg,,,dog,animal ,1,domestic companion,organic,foreground,,passive ,,
SK-A-2836.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone,centre ,,passive ,,
SK-A-3023.jpg,Interior / Social ,"A merry company, drinking and playing cards ",person,human ,12,"domestic interaction, working",human,foreground & background ,,active ,,
SK-A-3023.jpg,,,dog,animal ,1,domestic companion,organic,right midground,,passive ,,
SK-A-3023.jpg,,,chair,furniture ,1,"seating, decorative",wood,foreground,,active ,,
SK-A-3023.jpg,,,stool,furniture ,1,"seating, surface",wood,left midground ,,active ,,
SK-A-3023.jpg,,,table,furniture ,1,"surface, writing",wood,midground,,active ,,
SK-A-3023.jpg,,,barrel,container,3,"storage, seating","wood, metal ",background,,active ,"potentially more in background, but difficult to see ",
SK-A-3023.jpg,,,jug,container,2,"holding, storage","metal, ceramic ",foreground,,active ,,
SK-A-3023.jpg,,,cards,domestic object ,2,"domestic interaction, music performance",paper,midground,,active ,Two people are holding a bunch in hand and there are four on table ,
SK-A-3023.jpg,,,fireplace,structural element,1,"fire, cooking",stone ,right background ,,passive ,"It is on, so I'm assuming it's a heat source",
SK-A-3297.jpg,Interior / Social ,"Three men sitting in a room, playing music and drinking",person,human ,5,"domestic interaction, working",textile ,foreground & background ,,active ,"One person is sitting with his back to us, so very difficult to make out ",
SK-A-3297.jpg,,,stool,furniture ,3,"seating, surface",wood ,foreground & background ,,active ,,
SK-A-3297.jpg,,,jug,container,2,"holding, storage",ceramic,left foreground ,,active ,,
SK-A-3297.jpg,,,cup,container,1,drinking,glass ,foreground & background,,active ,,
SK-A-3297.jpg,,,violin,instrument ,1,music performance,"wood, textile ",background,,active ,,
SK-A-3297.jpg,,,pipe,domestic object,1,"smoking, leisure",ceramic,foreground,,active ,,
SK-A-3297.jpg,,,fire starter,tool,1,fire,ceramic,midground,,active ,,
SK-A-3297.jpg,,,fireplace,structural element,1,"fire, cooking","stone, wood ",background,,active ,,
SK-A-3297.jpg,,,table,furniture ,1,"surface, writing",wood ,midground,,active ,,
SK-A-3297.jpg,,,chair,furniture ,1,"seating, decorative",wood,foreground,,active ,,
SK-A-3335.jpg,"Social gathering, people eating and drinking while music is being played",,person,human,10,"domestic interaction, working",human,Foreground & midground,"right - center, center - center, left - center",active ,Includes 7 men and 2 women in period attire,
SK-A-3335.jpg,,,table,furniture,2,"surface, writing",wood ,midground,"right – center, left - center",active,"Set with food, plates, and a lute",
SK-A-3335.jpg,,,chair,furniture,3,"seating, decorative",wood,midground,left – center,active,,
SK-A-3335.jpg,,,pitcher,container,2,"storage, serving, drinking, container",metal ,foreground,left – center,active,One being poured by the servant on the left,
SK-A-3335.jpg,,,glass,container,4,"drinking, holding",glass,background,"center – center, right - center",active,,
SK-A-3335.jpg,,,lute,instrument,1,"music performance, tool",wood,midground,right – center,active,Being played by the man at the far right of the table,
SK-A-3335.jpg,,,pipe,domestic object,1,"smoking, leisure",ceramic,midground,left – center,active,,
SK-A-3335.jpg,,,plate,domestic object ,3,"serving, decorative",ceramic,background,right – center,passive,,
SK-A-3335.jpg,,,bread,food,1,nourishment,organic,background,right – center,passive,,
SK-A-3335.jpg,,,wine cooler,container,1,drinking,metal,background,left – bottom,passive,,
SK-A-3335.jpg,,,archway,opening,1,"architectural structure, enter/exit",wood ,background,right – center,passive,,
SK-A-3338.jpg,social gathering,4 people playing music together while two other talk,person,human,6,"domestic interaction, working",human,foreground,"center – center, left - center, right - center",active ,"4 in the main musical group, 2 standing in the background",
SK-A-3338.jpg,,,bass viol,instrument,1,music performance,"wood, textile ",foreground,center – center,active,,
SK-A-3338.jpg,,,lute,instrument,1,"music performance, tool","wood, textile ",midground,left – center,active,,
SK-A-3338.jpg,,,papers,document,1,"knowledge, reading, music reference, writing",paper,midground,center – center,active,,
SK-A-3338.jpg,,,chair,furniture,2,"seating, decorative",wood,foreground,left – center,active,,
SK-A-3338.jpg,,,glass,container,1,"drinking, holding",glass,foreground,left - bottom,passive,,
SK-A-3338.jpg,,,map,document,1,"knowledge, decorative",paper,background,"center – center, left - center",passive,,
SK-A-3338.jpg,,,painting,artwork,1,decorative,"textile, wood ",background,right – top,passive,,
SK-A-3477.jpg,gathering,people seated around a bed ,person,human,8,"domestic interaction, working",human,foreground,center – center,active,,
SK-A-3477.jpg,,,bed,furniture,1,"sleeping, seating","wood, textile",midground,right – center,active,,
SK-A-3477.jpg,,,cloth,tool,1,"covering, cleaning",textile ,background,right – upper,passive,,
SK-A-3477.jpg,,,book (stacked),document,1,"knowledge, storage, studying",paper,background,right – lower,passive,,
SK-A-3477.jpg,,,table,furniture,1,"surface, writing",wood,midground,left – center,passive,,
SK-A-4135.jpg,Gathering,a painer and his model,person,human,3,"domestic interaction, working",human,foreground,"right – center, center - center",active,"Painter, the model and third person which is most likely an assistant",
SK-A-4135.jpg,,,easel,tool,1,"support, canvas support, painting",wood,midground,right – center,active,,
SK-A-4135.jpg,,,canvas,decorative object,1,"creative work, painting surface","textile, wood ",background,right – center,passive,,
SK-A-4135.jpg,,,painting palette,tool,1,painting,wood,foreground,right – center,active,,
SK-A-4135.jpg,,,paint brush,tool,5,painting,wood,foreground,right – center,active,,
SK-A-4135.jpg,,,framed painting,decorative object,5,decorative,"textile, wood ",background,"center - center, right - center, left - center",passive,,
SK-A-4135.jpg,,,scroll,document,1,motto,paper,foreground,center – center,active,,
SK-A-4135.jpg,,,book (open),document,4,"knowledge, reading",paper,background,"right – bottom, left - center",passive and  active,,
SK-A-4135.jpg,,,birdcage,decorative object,1,cage,wood,background,left – top,passive,,
SK-A-4135.jpg,,,window,opening,1,"light source, architectural structure","glass, metal",background,"left – center, left - upper",passive,,
SK-A-4135.jpg,,,flowers,botanical,1,"decorative, aesthetic","glass, flora ",background,left – center,passive,,
SK-A-4135.jpg,,,vase,container,1,"holding, decorative","glass, flora ",background,left – center,passive,,
SK-A-4135.jpg,,,dog,animal,1,domestic companion,organic,background,left – bottom,passive,Resting on the floor,
SK-A-4135.jpg,,,cabinet,furniture,1,"storage, display storage",wood,background,left - bottom,passive,,
SK-A-4135.jpg,,,stool,furniture,2,"seating, surface",wood,background,right – center,passive,,
SK-A-4135.jpg,,,painting,artwork,6,decorative,textile,background,"center - center, right - center, left - center",passive,,
SK-A-4246.jpg,domestic ,"women seated around a table, creating flower pieces ",person,human,5,"domestic interaction, working",human,foreground,"left - center, right - center",active ,,
SK-A-4246.jpg,,,dog,animal,1,domestic companion,organic,background,left - bottom,passive,,
SK-A-4246.jpg,,,table,furniture,1,"surface, writing","wood, textile",foreground,center - center,active,,
SK-A-4246.jpg,,,fireplace,structural element,1,"fire, cooking",stone,midground,right - center,passive,,
SK-A-4246.jpg,,,framed painting,decorative object,6,decorative,textile,background,"center - top, right - top",passive,,
SK-A-4246.jpg,,,chandelier,decorative object,1,"light source, decorative",metal,background,center - top,passive,,
SK-A-4246.jpg,,,floor tile,structural element,1,"architectural structure, surface","metal, stone",foreground,"center - bottom, right - bottom, left - bottom",passive,,
SK-A-4246.jpg,,,archway,opening,2,"architectural structure, enter/exit","stone, wood",background,"center - center, left - center",passive,Provides views into other grand rooms/courtyard,
SK-A-4246.jpg,,,window,opening,3,"light source, architectural structure","glass, wood",background,left - center,passive,"Large, providing natural side-lighting",
SK-A-4246.jpg,,,flowers,botanical,1,"decorative, aesthetic",flora ,background,right - center,passive,,
SK-A-4246.jpg,,,vase,container,1,"holding, decorative",flora ,background,right - center,passive,,
SK-A-4246.jpg,,,cabinet,furniture,2,"storage, display storage",wood,foreground,"right - bottom, right - center",passive,,
SK-A-4246.jpg,,,cloth,tool,2,"covering, cleaning",textile,foreground,center - center,passive,,
SK-A-4469.jpg,Domestic ,A family seated around a dinner table ,person,human,6,"domestic interaction, working",human,foreground,"center - center, right - center, left - center",active,"Includes mother, father, and four children",
SK-A-4469.jpg,,,table,furniture,1,"surface, writing","wood, textile",foreground,center - center,active,,
SK-A-4469.jpg,,,bread,food,7,nourishment,food ,foreground,center - center,passive,,
SK-A-4469.jpg,,,chicken,food,1,"nourishment, domestic companion",food ,midground,center - center,passive,,
SK-A-4469.jpg,,,pitcher,container,1,"storage, serving, drinking, container",metal,midground,center - center,passive,,
SK-A-4469.jpg,,,cup,container,1,drinking,metal,midground,left - center,passive,,
SK-A-4469.jpg,,,bowl,container,1,"holding, serving",ceramic ,midground,center - center,passive,,
SK-A-4469.jpg,,,plate,domestic object,10,"serving, decorative",metal ,midground,"center - center, left - center, right - center",passive,,
SK-A-4469.jpg,,,chair,furniture,1,"seating, decorative",wood ,foreground,"right - bottom, right - center",active,,
SK-A-4469.jpg,,,vine,botanical,1,decorative,flora,background,"center - top, right - top, left - top",passive,,
SK-A-4469.jpg,,,nuts,food,1,nourishment,organic,foreground,center - center,passive,Held by the youngest child in the mother's lap,
SK-A-4717.jpg,domestic ,An old man and woman standing in a house surrounded by animals ,person,human,2,"domestic interaction, working",human,midground,"left - center, right - center",active,,
SK-A-4717.jpg,,,goat,animal,2,domestic companion,organic,midground,"right - center, right - bottom",active and passive,,
SK-A-4717.jpg,,,fire,architectural element ,1,"fire, heat, heating",wood ,foreground,right - bottom,passive,,
SK-A-4717.jpg,,,walking staff,tool,1,"support, mobility aid",wood,foreground,left - bottom,passive,,
SK-A-4717.jpg,,,chair,furniture,1,"seating, decorative",wood,foreground,"left – center, left - bottom",active,,
SK-A-4717.jpg,,,window,opening,1,"light source, architectural structure","wood, metal",background,left - top,passive,,
SK-A-4717.jpg,,,birdcage,decorative object,1,cage,"wood, metal",background,left - top,passive,,
SK-A-4717.jpg,,,vegetables,food,1,"cooking ingredient, nourishment",food ,background,left - top,passive,,
SK-A-4717.jpg,,,spinning wheel,tool,1,"textile production, craft activity, textile tool",wood,background,center - center,passive,,
SK-A-4717.jpg,,,basket,container,1,"storage, holding",wood,background,right - top,passive,,
SK-A-4779.jpg,"Domestic, social ",A group of people gathered in a bedroom,person,human,8,"domestic interaction, working",human,foreground & midground,"center - center, right - center, left - center",active,,
SK-A-4779.jpg,,,bed,furniture,1,"sleeping, seating","wood , textile",background,"center - center, left - center",active,,
SK-A-4779.jpg,,,table,furniture,1,"surface, writing","wood,textile",midground,center - center,active,,
SK-A-4779.jpg,,,lute,instrument,1,"music performance, tool","wood, textile",foreground,"right - center, right - bottom",active,,
SK-A-4779.jpg,,,sword,tool,1,"decorative, weapon","metal, gem",foreground,right - bottom,active,,
SK-A-4779.jpg,,,wine glass,container,1,"drinking, holding",glass,midground,center - center,passive,,
SK-A-4779.jpg,,,fruit,food,1,"nourishment, decorative",organic,background,center - center,passive,,
SK-A-4779.jpg,,,bowl,container,3,"holding, serving",metal,midground & foreground,"center - center, left - bottom",passive,,
SK-A-4779.jpg,,,cards,domestic object,1,"domestic interaction, music performance",paper,foreground,center - bottom,passive,,
SK-A-4779.jpg,,,window,opening,2,"light source, architectural structure","glass, wood",midground,"right - center, right - top",passive,,
SK-A-4779.jpg,,,pipe,domestic object,1,"smoking, leisure",metal,foreground ,center - bottom,passive,,
SK-A-4844.jpg,"Domestic, social ",A group of people gathered in a bedroom ,person,human,6,"domestic interaction, working",human,foreground,"center - center, right - bottom, left - bottom",active,4 women and 2 men in high-fashion attire,
SK-A-4844.jpg,,,lute,instrument,2,"music performance, tool",wood,foreground,left - bottom,active & passive,,
SK-A-4844.jpg,,,bass viol,instrument,1,music performance,wood,foreground,right - bottom,passive,,
SK-A-4844.jpg,,,bird,animal,3,"domestic companion, nourishment",organic,midground,center - center,active,,
SK-A-4844.jpg,,,table,furniture,1,"surface, writing","wood, textile",midground,left - center,active,,
SK-A-4844.jpg,,,bed,furniture,1,"sleeping, seating",textile,background,right – center,passive,,
SK-A-4844.jpg,,,dog,animal,1,domestic companion,organic,foreground,right - bottom,passive,,
SK-A-4844.jpg,,,painting,artwork,1,decorative,"textile, wood ",background,center - top,passive,Portrait of a man hanging above the doorway,
SK-A-4844.jpg,,,doorway,opening,1,"enter/exit, architectural structure, light source","stone, wood",background,center - center,passive,,
SK-A-4844.jpg,,,curtain,domestic object,2,"decorative, covering",textile ,background,right - center,passive,,
SK-A-5114.jpg,Domestic,A woman studying music ,person,human,1,"domestic interaction, working",human,midground,center - center,active,"Seated, holding a music book and looking at viewer",
SK-A-5114.jpg,,,table,furniture,1,"surface, writing","wood, textile",foreground,right - bottom,active,,
SK-A-5114.jpg,,,book (open),document,1,"knowledge, reading",paper,foreground,center - center,active,,
SK-A-5114.jpg,,,book (closed),document,1,"knowledge, reading",paper,foreground,right - bottom,passive,,
SK-A-5114.jpg,,,chair,furniture,1,"seating, decorative",wood ,foreground,left - bottom,active,,
SK-A-5114.jpg,,,framed painting,decorative object,1,decorative,canvas,background,right - top,passive,,
SK-C-95.jpg,Domestic,A men and woman seated at a table in a house ,person,human,2,"domestic interaction, working",human,midground,center - center,active ,A woman and an older man in simple attire,
SK-C-95.jpg,,,table,furniture,1,"surface, writing","wood, textile ",midground,center - center,active,,
SK-C-95.jpg,,,bowl,container,1,"holding, serving",ceramic,midground,center - center,active,,
SK-C-95.jpg,,,box,container,1,"storage, decorative",wood,foreground,right - bottom,passive,,
SK-C-95.jpg,,,pitcher,container,1,"storage, serving, drinking, container",ceramic,midground,left - center,passive,,
SK-C-95.jpg,,,birdcage,decorative object,1,cage,wood ,background,left - top,passive,,
SK-C-95.jpg,,,drawing,decorative object,1,decorative,paper,midground,left - center,passive,A simple sketch pinned to the wall,
SK-C-95.jpg,,,planks,domestic object,1,covering,wood,foreground,left - bottom,passive,,
SK-C-95.jpg,,,cloth,tool,2,"covering, cleaning",textile,midground,center - center,active,,
SK-C-95.jpg,,,barrel,container,1,"storage, seating",wood,background,center - top,passive,,
SK-C-127.jpg,Domestic,A person leaning out of the window ,person,human,1,"domestic interaction, working",human,midground,center - center,active,,
SK-C-127.jpg,,,spindle,tool,1,spinning yarn,wood,midground,center - center,active,,
SK-C-127.jpg,,,distaff,tool,1,holding fiber,wood,foreground,center - center,active,,
SK-C-127.jpg,,,window,opening,1,"light source, architectural structure",stone,midground,center - center,passive,,
SK-C-127.jpg,,,archway,opening,1,"architectural structure, enter/exit",stone,"midground, foreground & background","center - top, center - bottom, right - center, left - center",passive,,
SK-C-140.jpg,Domestic,A person playing music for others ,person,human,4,"domestic interaction, working",human,midground,center - center,active,"Includes a young woman playing, two children peeking, and a man at the door",
SK-C-140.jpg,,,virginal,instrument,1,music performance,"wood, metal",midground,left - center,active,,
SK-C-140.jpg,,,monkey,animal,1,domestic companion,organic,background,left - top,passive,,
SK-C-140.jpg,,,chair,furniture,1,"seating, decorative","wood, velvet",midground,right - center,active,,
SK-C-140.jpg,,,birdcage,decorative object,1,cage,"wood , wire",background,right - top,passive,,
SK-C-140.jpg,,,floor tile,structural element,1,"architectural structure, surface","stone, marble",foreground,"center - bottom, right - bottom, left - bottom",passive,,
SK-C-140.jpg,,,doorway,opening,1,"enter/exit, architectural structure, light source",wood,midground,right - center,passive,,
SK-C-147.jpg,Domestic,People inside a house with a view outside ,person,human,4,"domestic interaction, working",human,midground,"right - center, left - center",active ,"Includes seated woman, and figures in the distance",
SK-C-147.jpg,,,dog,animal,2,domestic companion,organic,foreground,left - bottom,active,,
SK-C-147.jpg,,,letter,document,1,"knowledge, writing, communication",paper,midground,right - center,active,,
SK-C-147.jpg,,,chair,furniture,2,"seating, decorative","wood, textile",midground,"center - center, right - center",active & passive,,
SK-C-147.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone,foreground,"center - bottom, right - bottom, left - bottom",passive,,
SK-C-147.jpg,,,window,opening,3,"light source, architectural structure","glass, wood",midground & background,"center - center, left - top, center - top",passive,,
SK-C-147.jpg,,,doorway,opening,1,"enter/exit, architectural structure, light source","wood, stone",midground,left - center,passive,,
SK-C-147.jpg,,,landscape,structural element,1,"contextual setting, outdoors, setting","liquid, brick",midground,"left - center, center - center",passive,,
SK-C-147.jpg,,,tree,botanical,2,setting,flora,background,"center - top, rigt - top, left - top",passive,,
SK-C-147.jpg,,,framed painting,decorative object,2,decorative,canvas,background,right - top,passive,,
SK-C-153.jpg,Social,A painter and their model ,person,human,3,"domestic interaction, working",human,midground,center - center,active,"Includes a nude female model, a seated artist, and a standing observer",
SK-C-153.jpg,,,easel,tool,1,"support, canvas support, painting",wood,midground,"right - center, right - bottom",active,,
SK-C-153.jpg,,,canvas,decorative object,1,"creative work, painting surface","wood, liquid",midground,right - center,active,,
SK-C-153.jpg,,,paint brush,tool,1,painting,wood,midground,right - center,active,,
SK-C-153.jpg,,,chair,furniture,1,"seating, decorative","wood, textile",foreground,left - bottom,active,,
SK-C-153.jpg,,,bed linens,domestic object,1,"sleeping, decorative",textile ,foreground,left - bottom,active,,
SK-C-153.jpg,,,shoes,clothing,1,clothing,textile ,foreground,left - bottom,passive,,
SK-C-153.jpg,,,window,opening,1,"light source, architectural structure","glass, wood",midground,right - center,passive,,
SK-C-153.jpg,,,cabinet,furniture,1,"storage, display storage",wood,background,center - top,passive,,
SK-C-153.jpg,,,dog,animal,1,domestic companion,organic,foreground,left - bottom,passive,,
SK-C-153.jpg,,,clothes,clothing,1,clothing,textile,foreground,center - bottom,passive,,
SK-C-153.jpg,,,shelf,furniture,1,storage,wood,background,right - top,passive,,
SK-C-188.jpg,Domestic,A family seated around the dinner table ,person,human,7,"domestic interaction, working",human,foreground & midground,"center - center, left - center, right - center",active ,Includes parents and five children in a humble setting,
SK-C-188.jpg,,,table,furniture,1,"surface, writing","wood, textile",midground,center - center,active,,
SK-C-188.jpg,,,barrel,container ,2,"storage, seating","wood, metal",foreground,"center - bottom, left - bottom",active,,
SK-C-188.jpg,,,stool,furniture,2,"seating, surface",wood,foreground,"center - bottom, right - bottom",active,,
SK-C-188.jpg,,,mug,container,1,"holding, drinking",ceramic,foreground,left - bottom,passive,,
SK-C-188.jpg,,,dish,tool,1,"nourishment, serving","food, ceramic",midground,center - center,passive,,
Sk-C-200.jpg,"Domestic, social ",People seated around a house,person,human,11,"domestic interaction, working",human,foreground & midground,"center - center, left - bottom, right - center",active,,
Sk-C-200.jpg,,,dog,animal,1,domestic companion,organic,foreground,left - bottom,passive,,
Sk-C-200.jpg,,,fireplace,structural element,1,"fire, cooking",stone,midground,left - center,active,,
Sk-C-200.jpg,,,pitcher,container,3,"storage, serving, drinking, container",ceramic,midground,"center - center, center - bottom, right - bottom",active,,
Sk-C-200.jpg,,,stool,furniture,1,"seating, surface",wood,foreground,left - center,active,,
Sk-C-200.jpg,,,chair,furniture,3,"seating, decorative",wood,foreground ,"center - bottom, right - center",active,,
Sk-C-200.jpg,,,bench,furniture,2,seating,wood,foreground & midground,"left - bottom, right - center",active,,
Sk-C-200.jpg,,,table,furniture,1,"surface, writing",wood,midground,right - center,active,,
Sk-C-200.jpg,,,birdcage,decorative object,2,cage,"wood, metal",background,"left - top, right - top",passive,,
Sk-C-200.jpg,,,hat,clothing,1,"clothing, cloting",textile,foreground,left - bottom,passive,,
Sk-C-200.jpg,,,shoes,clothing,1,clothing,"textile, wood",foreground,left - bottom,passive,,
Sk-C-200.jpg,,,bucket,container,1,"holding, storage",metal,foreground,right - bottom,passive,,
Sk-C-200.jpg,,,window,opening,2,"light source, architectural structure","glass, wood",midground & background,"left - center, right - center",passive,,
Sk-C-201.jpg,Domestic ,People around a table ,person,human,2,"domestic interaction, working",human,midground,center - center,active,A woman in a red sleeve and a man in a dark hat leaning over a table,
Sk-C-201.jpg,,,pitcher,container,1,"storage, serving, drinking, container",metal,foregorund,right - bottom,active,,
Sk-C-201.jpg,,,glass,container,1,"drinking, holding",glass,foreground,center - bottom,active,,
Sk-C-201.jpg,,,bread,food,1,nourishment,food,foreground,right - bottom,passive,,
Sk-C-201.jpg,,,table,furniture,1,"surface, writing",wood,foreground,"center - bottom, right - bottom",active,,
Sk-C-201.jpg,,,pipe,domestic object,1,"smoking, leisure",ceramic,foreground,right - bottom,passive,,
Sk-C-201.jpg,,,cloth,tool,1,"covering, cleaning",textile,foreground,right - bottom,passive,,
Sk-C-201.jpg,,,window,opening,1,"light source, architectural structure","glass, wood",midground & background,"right - center, right - top",passive,,
SK-C-229.jpg,"Domestic, social ",People seated around a dinner table ,person,human,11,"domestic interaction, working",human,midground,"center - center, right - center, left - center",active,"Includes parents, grandparents, and children",
SK-C-229.jpg,,,bagpipe,instrument,1,music performance,"textile, wood",midground,left - center,active,,
SK-C-229.jpg,,,flute,instrument,1,"music performance, tool, personal belonging",wood,midground,right - center,active,,
SK-C-229.jpg,,,table,furniture,1,"surface, writing","wood, textile",midground,center - center,active,,
SK-C-229.jpg,,,bread,food,1,nourishment,organic,midground,center - center,passive,,
SK-C-229.jpg,,,meat,food,1,"cooking ingredient, nourishment",organic,midground,center - center,passive,,
SK-C-229.jpg,,,glass,container,1,"drinking, holding",glass,midground,left - center,active,,
SK-C-229.jpg,,,dog,animal,1,domestic companion,organic,foreground,center - bottom,active,,
SK-C-229.jpg,,,papers,document,1,"knowledge, reading, music reference, writing",paper,background,right - top,passive,,
SK-C-229.jpg,,,pitcher,container,2,"storage, serving, drinking, container",ceramic,foreground,"center - center, right - bottom",passive & active,,
SK-C-229.jpg,,,pan,tool,1,cooking,metal,foreground,left - bottom,passive,,
SK-C-229.jpg,,,window,opening,1,"light source, architectural structure","wood, glass",midground & background,"left - top, left - center",active,A child peeks in,
SK-C-229.jpg,,,plate,container,3,"serving, decorative",ceramic,"foreground, midground & background","center - bottom, center - top, center - center",passive,,
SK-C-229.jpg,,,flowers,botanical,1,"decorative, aesthetic",organic,background,center - top,passive,,
SK-C-229.jpg,,,fireplace,structural element,1,"fire, cooking",cement,midground,right - center,passive,,
SK-C-229.jpg,,,pipe,domestic object,3,"smoking, leisure",metal,midground,"center - center, right - center, left - center",active,,
SK-C-229.jpg,,,vase,container,1,"holding, decorative",glass,background,center - top,passive,,
SK-C-229.jpg,,,bladder pipe,instrument,1,music performance,metal,midground,left - center,active,,
SK-C-229.jpg,,,cloth,tool,2,"covering, cleaning","metal, wood",midground,center - center,active,,
SK-C-229.jpg,,,chair,furniture,2,"seating, decorative",wood,midground,"right - center, left - center",active,,
SK-C-229.jpg,,,bench,furniture,1,seating,wood,midground,right - center,active,,
SK-C-229.jpg,,,spoon,tool,2,"cooking, eating","metal, wood",foreground,"right - bottom, center - center",passive & active,,
SK-C-229.jpg,,,cabinet,furniture,1,"storage, display storage","metal, wood",background,center - top,passive,,
SK-C-243.jpg,Domestic ,A woman nursing a child ,person,human,3,"domestic interaction, working",human,midground,center - center,active,"Includes a nursing mother, an infant, and a young child peeking in",
